target,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8
1.59432505872447,1.13720094307945,0.204117794776873,-0.756080647870273,0.804885214384381,0.43092655626478,0.414624446643169,0.17492667010926,0.532695035875104
-1.73979404665744,-0.254843205131709,-0.896563045263433,-0.527805882237891,-0.20753701348609,0.870834957999784,0.236535466715677,-1.17860639851761,-0.713244393377493
5.18573149959055,-0.129224973509031,0.750894736035812,-0.802630407078793,1.2936339945643,0.351858529790573,2.21065471323465,2.14624602174314,0.463748355412246
-9.76460310083372,-1.45177256561177,-2.36183300400888,-1.04504679739975,-1.55381395937385,-1.13768716198352,-1.29305871606722,-0.147261572945756,0.354104867773988
-0.951423733653438,0.352083966357937,-0.980468406307306,0.328071907231459,1.52973366107856,0.303350570362865,-0.182444907815393,0.392053060347304,0.983481324992035
1.02547651224256,1.04322130749582,1.49668196656055,0.794798265074044,-1.54088872355017,-0.920661085542615,-1.4644602444132,-0.452235560828636,-1.2150314249921
-5.56631188522425,-1.65732536044546,-2.23286117436827,-1.79335187891206,0.60536005735702,-1.14795041496971,-2.22844164984763,0.370127850882191,-0.976699543781697
0.398821762894922,0.893009851827174,-0.553353592365929,0.461670820827686,0.720556382778146,2.57941406183894,1.42104354226456,-1.2725543864924,0.668247712891483
0.9528270068417,1.99041341199869,-0.743578857182506,1.30175104679358,0.115122094329599,1.31305471140088,-0.949411987401054,-0.239975617530951,0.551819082697356
0.345151700289993,-0.862397965071116,-0.150382104909653,0.280636676239769,-0.697807679470556,-1.43689075401612,-0.683758607456289,0.922078085714758,0.0163690863341672
6.31522146986651,1.06407726254155,1.79890618644238,0.0600203382790979,0.191736927517592,0.485138260971415,0.960061006758077,1.42674472057727,0.436694678244976
0.887533451751836,-1.13498123961194,-1.84534080592889,-0.652674390263099,0.480109233202267,-0.796187815052821,-0.51140130414566,-0.155158910774614,-0.357391206472306
5.54357883755539,1.6875034749268,1.72789631359042,-0.180418957952687,0.644687577990232,0.453538648728675,-0.104423407648619,0.690934450699338,1.05010029151802
-1.0055450115422,-0.705572980425051,-0.147689539994523,-1.82836280456508,0.327461387220119,-1.00844154100569,-2.14961025972869,0.0209955698519903,-0.718783118680994
0.37279535139972,0.216553625171129,1.34029077292473,-0.333334018238614,0.226884046771845,-0.400598585868974,0.162607125349656,0.526550173586627,1.0370781006693
-0.230975836808218,2.82761961059418,0.750371617501059,-0.533069469112102,-1.48733081917247,0.0869952721670934,0.0397418390672277,-1.03415348785811,-1.01501728577357
-1.35489403978715,-1.3475443939319,-0.0296692417863061,-0.351450726620489,-1.09708827338877,-1.92619943136318,0.272457248405551,0.24271373157857,0.506063924543049
2.3554726426359,0.988367257601363,1.5425408274015,1.11608179567605,-1.07251534252892,-0.137020257487019,-0.0531104409789483,-0.793866643122517,0.103768253060298
1.53546384734988,-1.31164724714989,0.562495301579874,0.78184027011171,-1.32867100681282,0.898805564079585,0.834673825494232,1.24654755162396,-0.465868257941405
1.67920829669785,-0.100215573470056,-0.014658330304652,-0.538444769861479,0.0558630389941232,0.330478705623088,-0.639890422585024,-0.793247169693744,0.667279790900964
-1.26347489538757,1.43844917738399,0.833018571159094,0.897000748651632,0.856062724785261,-0.766473607975158,-0.214545642958022,-1.44749469874825,-1.20646666884772
-0.449978061458572,-0.431374685705148,0.5782578571577,-1.69279303299949,-1.0808728718906,1.04430549190581,0.24659153084383,-0.0320993559358748,-0.946807727865835
-5.16011008992224,-2.01694575601194,-0.608120952487431,0.598085116453845,-0.710687731602986,0.126543395976796,-0.93665143986527,-0.904882666744357,-1.59427602027177
-3.52991438607178,-0.901140536249495,-1.05552508131061,1.25432250130048,0.687863885972232,-1.25710063050236,0.31227180218453,-0.17769244597809,-1.58216802837388
-4.28860090296182,-0.166710052751646,0.429077376174469,-1.71998125919608,-0.309433910276693,-0.454266669006742,-0.855161035194548,0.45151867589043,0.32145644008609
4.95631913541673,0.221410136202682,0.214589418688759,2.2436880677869,2.3010053784424,1.74694998537482,-0.13799775184385,-0.359418058140816,-0.54939918421092
4.37212061124177,1.11159606720866,0.695930977446777,1.03680863640223,0.838184155408207,-0.934650436646507,-0.599029667999702,0.595133903642107,-1.00718378254296
-0.855804639165739,-1.32067230244494,-0.3445557945853,1.02609463257351,-2.29354575241099,-0.779257110042518,0.30211653728029,0.912515034776615,-0.597254585799749
-0.71183035427118,-2.12808103958741,0.514758707206828,-0.0304121661289431,1.39735774909311,1.02389607460668,1.88768925652687,-1.17015213729001,-0.787700373310812
2.65007470905329,0.0600291451059543,0.562342047333855,1.16079875105035,-0.348652456852206,0.678783655821319,1.57618016029907,0.510675286422857,-1.21557117850932
-2.57812852759676,1.49847958369493,-1.63322936999323,-0.945420790995072,-1.19508594051287,-1.35820931769291,-0.960963540663106,-0.186700503940622,0.441075894015788
-5.571416578478,0.162132837739456,-0.623699722323179,-1.64924950927494,-1.83374316417908,-1.39911357462385,-1.34771655249016,-2.15351032117591,-1.19930889909146
3.36149573462969,2.23046022073657,1.18419049555353,0.902361704957904,1.32216840948884,-0.381872660043757,0.263892471041053,-0.426355508543911,0.130917947551853
2.09457556392853,0.918075050156884,0.436505349440636,0.493242764584101,0.769576192314559,0.260082185009574,1.3644571243806,-0.5039530955869,0.886428600221921
1.76318123772532,2.18240744511196,1.89567584140252,-0.798286704408955,0.472632977686027,-1.74103086036573,-2.13390523514125,-0.801762552659055,-0.917651657791
0.750028920185046,0.570696624778371,0.677951331989961,-0.62879044912507,-1.12112448634342,-0.241089408632622,-1.91557865564814,-1.67996735601633,-1.09027984336631
3.63390372205825,-0.0976858247188618,0.28671571052362,-1.40477988586469,0.34439226986143,0.498355241055303,-0.393990497808756,0.12648754468248,-1.69679127299242
-0.486857132744573,0.327917409483923,-0.269147371165011,1.03419196444891,0.759718929377517,-0.772417017668019,-1.45133485693797,-0.254317934672622,0.290963422303974
3.45371427096406,0.498665499002911,-0.764006801420339,0.400869342999096,0.452318070840809,-0.576452380602537,-0.520794423622331,1.7263053130805,1.20243406257731
5.88979995797876,2.05192672644392,1.12405661974459,0.815057109245832,1.69210145220181,0.326636611475376,1.38891537177221,0.261097399084739,-0.678712920822259
1.56035102240449,0.182735168002827,-0.112030062295525,1.98068224562253,0.255600726641575,0.632707649549436,-0.09406324676776,-0.716098457411873,-0.840420586651507
0.425218452117073,0.139923738681476,0.0236165339930808,-0.346617920156476,0.525371126575159,-0.7493862822498,-0.596293444750095,-0.604870864455626,0.809438267288108
-1.72440546035536,-0.119202214012253,-0.319255792958409,0.686741961351264,-0.935658965211592,-0.399295718872928,-0.523520370959278,-0.0468674866992599,0.39295252318102
4.09611467416345,-0.750811988658782,1.01071719249986,0.706406873647397,-0.739405778845387,0.717562425649129,-1.06619373247704,2.13271449489854,-0.0534409421562013
4.3854237817317,-0.737912192859008,1.69063216689633,1.19270957786512,-0.0330420671109367,-0.288520615500421,1.01838850223724,-0.601051383910785,-0.414992224972431
1.12440530980603,0.869277627481217,0.0215453078671557,-0.0945576428209185,2.17561930481558,0.693955774349937,0.146828279556896,-0.529576554877519,-0.582201891202624
-0.379271753280035,-0.856553532842255,-0.64288104238841,0.352778004022596,-0.527285335088105,1.36776443583694,-1.37039704170834,-0.461426881373689,-1.25360094558215
-1.1272676671211,0.495981539043075,0.899008833373115,0.426242779538658,-2.27640694033707,-0.467492787152373,-0.678497431988048,-0.69363272745227,-0.587505886676754
2.45445722335783,-1.0415446091148,-0.954545088253463,-0.705428962113675,1.4403405634625,1.96724040562473,1.78624079546245,0.0531194787564236,1.19348658919185
0.239124346922929,1.00745471102115,-0.682930186587468,0.90959631154527,-0.116744056907224,0.397635361129006,-0.734011517331665,-0.833586264830081,-1.36192331138379
2.08566026719408,0.660964154208236,-0.753390630074982,0.163100735916678,-1.56626172383508,-0.535461547043919,-0.0831589956896504,0.699057428597401,-0.752480037243854
-1.59458249943713,-1.25088411055956,-0.349949733133023,-0.0570503031048976,2.15852260452851,1.25316410862428,-0.285316899170952,-1.06614496434115,0.272515014022334
7.78046943399979,1.91230631553393,0.515187850323561,1.56496079553979,1.97017204147286,0.856052983498636,0.167662015381023,1.63041161317361,0.701866998882523
3.17269029394641,-1.10925208848434,-0.817949459733389,-0.385240996244624,0.741972230097226,0.8227477250266,0.598255652870324,1.60916779404075,-1.25382538390728
-1.589933696188,-0.99678115482842,-0.22924337072684,-0.285977842069634,1.06145507642366,0.299406958901049,-2.02755259121629,-1.26553491091945,-0.803114527554967
1.03419902580252,1.71105888940643,1.81781213275015,0.857496011356295,-0.811502921161323,-0.971976399750489,-1.21911142091994,-0.73925382534824,-0.760644199520469
1.45306855196224,-0.959902728033302,1.10554138178095,-2.25680140270779,0.427394231303376,0.0611052953174937,2.0025136153917,2.08297039566162,-0.629224708177126
3.28939409555161,2.06121214771131,-0.286789736977352,0.76142223370104,0.900647983119136,0.794815341011996,-0.055801498825005,0.316440315976636,-0.657356846808947
2.17601692350491,-0.184626308211918,0.0354813348105598,-1.38713649551874,0.419243377922138,1.59097572567072,-1.12791661535043,1.19334223290129,1.49607630077271
-7.96499765600548,-1.10354388445406,-1.58171487202446,-1.31690208754216,-0.884360350369001,-0.897158539607598,-0.846424315348441,-0.400132541832667,-0.516454737531084
2.41136721135437,0.703010709651627,-1.44407708301375,0.629461565926069,1.40863203101129,0.391392533695297,-0.804347374882277,-0.461546864451318,0.0616526124224227
5.39088028307077,-0.0101849584032292,0.042474128116437,0.418681358485397,-1.01695409260877,-0.603570695204898,1.42540362223195,2.03236812819048,0.876059939284144
-0.598490556724924,0.180873252574878,0.681746878912524,1.15887528732615,-0.845187570575782,1.19223306638902,0.697647089373327,-0.89822729683249,0.244617348216915
-4.53449167688044,-0.549498739103626,-0.831183158512638,-1.00400338952933,-0.714461188154063,0.296735372180297,0.432146302003624,1.33093955987805,-0.953342766201648
-1.05748891250709,-0.763035258956342,0.94293930633682,0.897791236462246,-0.689828550726663,-1.06024684127186,0.50557406266312,-1.01740552324734,-0.21837183158435
-0.224418979338759,0.961616801589589,-1.42990006606296,-1.79989424914106,0.22344528277079,-0.601379932420182,-1.34999053977202,0.60777407525184,0.00895200583378428
2.31156172432319,1.62840169903882,0.325820622610952,0.431749014107945,-1.47994765971359,1.17780561234021,-0.264041285167438,0.490415908409531,1.35851942861754
1.61848507352143,0.0880150206349812,1.17370927352304,2.27974326789837,0.926628889931961,-1.90118990704333,-0.207535384689012,0.195170723770584,-0.0137913842388299
-3.84283626562993,1.31136545963481,-0.934560057600418,-0.0723508639486145,-1.79107102760245,-2.36651841566905,-1.27919679782273,-1.35370858344265,-0.331196822732129
-0.2211650026953,0.00131960839658714,-0.757671635817296,-2.35474442329017,-0.87417685721404,-0.164877654840007,-1.07021225777796,0.0179810289689042,0.447005209289833
2.81704327500931,1.15463395367397,1.73376094480523,1.08469959247445,2.09485859417534,-0.515582596798228,-0.725730538087296,-0.138077212078607,0.986339559701441
